'id';'provinsi';'kabupaten_kota';'kecamatan';'longitude';'latitude'
42895;JAWA TENGAH;TEGAL;KRAMAT;109.16133353048372;-6.8770044789023865
42733;JAWA TENGAH;TEGAL;LEBAKSIU;109.127122722542;-7.058768007966293
43626;JAWA TENGAH;TEGAL;MARGADANA;;
42647;JAWA TENGAH;TEGAL;MARGASARI;109.04979149679032;-7.087348156898235
42719;JAWA TENGAH;TEGAL;PAGERBARANG;109.0730756977024;-7.006848626894727
42778;JAWA TENGAH;TEGAL;PANGKAH;109.16849239814036;-6.984186169522905
42802;JAWA TENGAH;TEGAL;SLAWI;109.12108495548628;-6.988727190483856
42916;JAWA TENGAH;TEGAL;SURADADI;109.24510980147517;-6.90707475603145
42835;JAWA TENGAH;TEGAL;TALANG;109.145022962494;-6.932970511174017
42874;JAWA TENGAH;TEGAL;TARUB;109.21769399726004;-6.913031503105596
43603;JAWA TENGAH;TEGAL;TEGAL BARAT;;
43617;JAWA TENGAH;TEGAL;TEGAL SELATAN;;
43611;JAWA TENGAH;TEGAL;TEGAL TIMUR;;
42928;JAWA TENGAH;TEGAL;WARUREJA;109.31044882935925;-6.9708587483273
41223;JAWA TENGAH;TEMANGGUNG;;110.1363023235566;-7.2576975219600754
41465;JAWA TENGAH;TEMANGGUNG;BANSARI;110.05841740600522;-7.2749822260941155
41493;JAWA TENGAH;TEMANGGUNG;BEJEN;110.10483843294416;-7.134802815254568
41224;JAWA TENGAH;TEMANGGUNG;BULU;110.09233255630976;-7.3057135736604994
41410;JAWA TENGAH;TEMANGGUNG;CANDIROTO;110.05403022746884;-7.199609054127393
41522;JAWA TENGAH;TEMANGGUNG;GEMAWANG;110.161088075405;-7.16140610865636
41384;JAWA TENGAH;TEMANGGUNG;JUMO;110.11904511711803;-7.235393513365152
41299;JAWA TENGAH;TEMANGGUNG;KALORAN;110.28112700332296;-7.294987035405565
41314;JAWA TENGAH;TEMANGGUNG;KANDANGAN;110.2044057637721;-7.251811198503135
41331;JAWA TENGAH;TEMANGGUNG;KEDU;110.154139042492;-7.253383934995254
41479;JAWA TENGAH;TEMANGGUNG;KLEDUNG;110.06620805709728;-7.306832324507821
41425;JAWA TENGAH;TEMANGGUNG;KRANGGAN;110.25906134338436;-7.324652645558812
41363;JAWA TENGAH;TEMANGGUNG;NGADIREJO;110.0203978912681;-7.269490031686111
41346;JAWA TENGAH;TEMANGGUNG;PARAKAN;110.07535762108814;-7.327113569681964
41284;JAWA TENGAH;TEMANGGUNG;PRINGSURAT;110.26843353899116;-7.343634353328299
41452;JAWA TENGAH;TEMANGGUNG;SELOPAMPANG;110.18749766797288;-7.370023702735608
41258;JAWA TENGAH;TEMANGGUNG;TEMANGGUNG;110.17897910042512;-7.319985392525755
41244;JAWA TENGAH;TEMANGGUNG;TEMBARAK;110.1817469907044;-7.361405829967919
41439;JAWA TENGAH;TEMANGGUNG;TLOGOMULYO;110.13766736116436;-7.3326453727646195
41398;JAWA TENGAH;TEMANGGUNG;TRETEP;110.00680295238578;-7.188441756600135
41508;JAWA TENGAH;TEMANGGUNG;WONOBOYO;110.03008959915164;-7.184564862952381
38257;JAWA TENGAH;WONOGIRI;;110.99921075172765;-7.919287916112843
38338;JAWA TENGAH;WONOGIRI;BATURETNO;110.91261654948649;-7.970197413584299
38302;JAWA TENGAH;WONOGIRI;BATUWARNO;110.98611324925614;-7.997999577273696
38481;JAWA TENGAH;WONOGIRI;BULUKERTO;111.23808943924044;-7.797468403003053
38352;JAWA TENGAH;WONOGIRI;EROMOKO;110.83205074968484;-7.945872236487199
38540;JAWA TENGAH;WONOGIRI;GIRIMARTO;111.07381919437;-7.760737495925609
38277;JAWA TENGAH;WONOGIRI;GIRITONTRO;110.89038570985558;-8.090341332791464
38285;JAWA TENGAH;WONOGIRI;GIRIWOYO;110.922150254712;-8.027091943630246
38528;JAWA TENGAH;WONOGIRI;JATIPURNO;111.14521384132006;-7.758385096003065
38438;JAWA TENGAH;WONOGIRI;JATIROTO;111.12650606403167;-7.895632505063472
38510;JAWA TENGAH;WONOGIRI;JATISRONO;111.15700270145196;-7.835286617771652
38555;JAWA TENGAH;WONOGIRI;KARANGTENGAH;111.06664027647513;-8.029107190313452
38454;JAWA TENGAH;WONOGIRI;KISMANTORO;111.27448901741194;-7.869994856639339
38377;JAWA TENGAH;WONOGIRI;MANYARAN;110.8496662182847;-7.840644537440267
38413;JAWA TENGAH;WONOGIRI;NGADIROJO;111.02060257595816;-7.799188843037477
38326;JAWA TENGAH;WONOGIRI;NGUNTORONADI;110.95500589040296;-7.920269370591532
38561;JAWA TENGAH;WONOGIRI;PARANGGUPITO;110.82615442814928;-8.157412847018804
38258;JAWA TENGAH;WONOGIRI;PRACIMANTORO;110.8476193243851;-8.110934653395294
38570;JAWA TENGAH;WONOGIRI;PUHPELEM;111.2739025320596;-7.746814988357585
38465;JAWA TENGAH;WONOGIRI;PURWANTORO;111.24114515232336;-7.830815188585668
38385;JAWA TENGAH;WONOGIRI;SELOGIRI;110.89619719078846;-7.798261242859299
38425;JAWA TENGAH;WONOGIRI;SIDOHARJO;111.08681192196632;-7.823069481321387
38492;JAWA TENGAH;WONOGIRI;SLOGOHIMO;111.20016941249337;-7.821022962216421
38311;JAWA TENGAH;WONOGIRI;TIRTOMOYO;111.07525223263475;-7.9773109588105
38397;JAWA TENGAH;WONOGIRI;WONOGIRI;110.9834344418418;-7.769206216489309
38368;JAWA TENGAH;WONOGIRI;WURYANTORO;110.8686803712934;-7.941141808744906
36684;JAWA TENGAH;WONOSOBO;;109.90735494454476;-7.416302371539515
36905;JAWA TENGAH;WONOSOBO;GARUNG;109.90430154343936;-7.258563568598497
36956;JAWA TENGAH;WONOSOBO;KALIBAWANG;109.94116600298392;-7.521144910693394
36805;JAWA TENGAH;WONOSOBO;KALIKAJAR;109.97201959814268;-7.397391482764402
36743;JAWA TENGAH;WONOSOBO;KALIWIRO;109.78757927374532;-7.480902555889728
36921;JAWA TENGAH;WONOSOBO;KEJAJAR;109.87113294983094;-7.242008543746442
36703;JAWA TENGAH;WONOSOBO;KEPIL;109.97701196460142;-7.509722936932217
36825;JAWA TENGAH;WONOSOBO;KERTEK;109.94660274719722;-7.364208181656525
36765;JAWA TENGAH;WONOSOBO;LEKSONO;109.85081010298566;-7.40972063945281
36885;JAWA TENGAH;WONOSOBO;MOJOTENGAH;109.8852252693264;-7.320668040609469
36725;JAWA TENGAH;WONOSOBO;SAPURAN;110.0307591003986;-7.442906570860792
36780;JAWA TENGAH;WONOSOBO;SELOMERTO;109.8842728423507;-7.41486502085643
36938;JAWA TENGAH;WONOSOBO;SUKOHARJO;109.76198033721288;-7.387551532206081
36685;JAWA TENGAH;WONOSOBO;WADASLINTANG;109.76427012752836;-7.590493000843587
36868;JAWA TENGAH;WONOSOBO;WATUMALANG;109.85052656958965;-7.265371483017268
36847;JAWA TENGAH;WONOSOBO;WONOSOBO;;
44156;JAWA TIMUR;;;112.73244591253112;-7.719382147042495
51817;JAWA TIMUR;BANGKALAN;;112.92953638381272;-7.044336159217759
51868;JAWA TIMUR;BANGKALAN;AROSBAYA;112.82850530066386;-6.976098616480998
51818;JAWA TIMUR;BANGKALAN;BANGKALAN;112.79623780428643;-6.991023045359008
52043;JAWA TIMUR;BANGKALAN;BLEGA;113.04827190324356;-7.114543478728601
51844;JAWA TIMUR;BANGKALAN;BURNEH;112.81873041023096;-7.011452095284209
52095;JAWA TIMUR;BANGKALAN;GALIS;112.98060055641022;-7.125941479736476
51887;JAWA TIMUR;BANGKALAN;GEGER;112.9269555119449;-7.022075217091131
51857;JAWA TIMUR;BANGKALAN;KAMAL;112.74792439059678;-7.112810340158458
51901;JAWA TIMUR;BANGKALAN;KLAMPIS;112.90272865654008;-6.893790026092841
51955;JAWA TIMUR;BANGKALAN;KOKOP;113.020552753328;-6.9368812802779525
52081;JAWA TIMUR;BANGKALAN;KONANG;113.06510417196748;-7.072463342468811
51969;JAWA TIMUR;BANGKALAN;KWANYAR;112.84405287396048;-7.145880949828863
51986;JAWA TIMUR;BANGKALAN;LABANG;112.78646879477964;-7.132550020915107
52063;JAWA TIMUR;BANGKALAN;MODUNG;112.97644145630824;-7.174159724895362
51924;JAWA TIMUR;BANGKALAN;SEPULU;112.97563603762586;-6.940785555601289
51832;JAWA TIMUR;BANGKALAN;SOCAH;112.71612894472888;-7.073333541646452
52000;JAWA TIMUR;BANGKALAN;TANAH MERAH;112.84582076855278;-7.0611675554487245
51940;JAWA TIMUR;BANGKALAN;TANJUNG BUMI;113.02411684811383;-6.885049932823423
52024;JAWA TIMUR;BANGKALAN;TRAGAH;112.82222018742948;-7.100096800151194
46706;JAWA TIMUR;BANYUWANGI;;114.2058972735939;-8.364660045335619
46713;JAWA TIMUR;BANYUWANGI;BANGOREJO;114.1751624584148;-8.536770983449587
46849;JAWA TIMUR;BANYUWANGI;BANYUWANGI;114.3774865927546;-8.209035049337002
